productcategory,productsubcategory,saleterritory,State,Customer,OrderCount,OrderDate,Sales,Country,Territory
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,1430.442,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,2860.884,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,2860.884,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,1430.442,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,1430.442,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,728.91,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,1457.82,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,2186.73,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,1457.82,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,890.82,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,890.82,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,445.41,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,445.41,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,445.41,US,New Haven
Bikes,Touring Bikes,Northeast,Connecticut,Mark Hassall,1,11/30/2013 0:00,1336.23,US,New Haven
Accessories,Bottles and Cages,Central,Michigan,Nieves Vargas,1,11/30/2013 0:00,20.958,US,Howell
Accessories,Bottles and Cages,Northeast,Indiana,Mike Choi,1,11/30/2013 0:00,11.976,US,Daleville
Accessories,Bottles and Cages,Northeast,New Hampshire,Nancy Hirota,1,11/30/2013 0:00,8.982,US,Plaistow
Clothing,Shorts,Northeast,New Hampshire,Baris Cetinok,1,11/30/2013 0:00,209.97,US,Nashua
Clothing,Shorts,Northeast,Connecticut,Karen Theisen,1,11/30/2013 0:00,377.946,US,Stamford
Clothing,Shorts,Northeast,Indiana,Mike Choi,1,11/30/2013 0:00,83.988,US,Daleville
Clothing,Shorts,Southeast,Virginia,Mark Hanson,1,11/30/2013 0:00,41.994,US,Newport News
Clothing,Shorts,Northeast,New Hampshire,Baris Cetinok,1,11/30/2013 0:00,83.988,US,Nashua
Clothing,Shorts,Northeast,Connecticut,Karen Theisen,1,11/30/2013 0:00,83.988,US,Stamford
Clothing,Shorts,Southeast,Virginia,Mark Hanson,1,11/30/2013 0:00,41.994,US,Newport News
Clothing,Shorts,Northeast,New Hampshire,Baris Cetinok,1,11/30/2013 0:00,167.976,US,Nashua
Clothing,Shorts,Northeast,Indiana,Mike Choi,1,11/30/2013 0:00,83.988,US,Daleville
Clothing,Shorts,Southeast,Virginia,Mark Hanson,1,11/30/2013 0:00,83.988,US,Newport News
Clothing,Caps,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,43.152,US,Kittery
Clothing,Caps,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,5.394,US,New Hartford
Accessories,Cleaners,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,9.54,US,Kittery
Accessories,Cleaners,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,19.08,US,New Hartford
Components,Chains,Central,Michigan,David Liu,1,12/31/2013 0:00,48.576,US,Zeeland
Components,Chains,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,12.144,US,New Hartford
Clothing,Vests,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,266.7,US,Kittery
Clothing,Vests,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,397.0274,US,New Hartford
Clothing,Vests,Northeast,Massachusetts,Aaron Con,1,12/31/2013 0:00,114.3,US,Randolph
Clothing,Vests,Northeast,Ohio,DeeDee Cameron,1,12/31/2013 0:00,76.2,US,Cincinnati
Clothing,Vests,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,38.1,US,Buffalo
Clothing,Vests,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,152.4,US,Kittery
Clothing,Vests,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,228.6,US,New Hartford
Clothing,Vests,Northeast,Ohio,Steve Carnes,1,12/31/2013 0:00,38.1,US,Oberlin
Clothing,Vests,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,76.2,US,Burbank
Components,Brakes,Central,Michigan,David Liu,1,12/31/2013 0:00,63.9,US,Zeeland
Components,Brakes,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,63.9,US,New Hartford
Components,Derailleurs,Central,Michigan,David Liu,1,12/31/2013 0:00,54.894,US,Zeeland
Components,Derailleurs,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,54.894,US,New Hartford
Clothing,Gloves,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,58.776,US,Kittery
Clothing,Gloves,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,58.776,US,New Hartford
Clothing,Gloves,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,58.776,US,Kittery
Clothing,Gloves,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,88.164,US,New Hartford
Accessories,Bike Racks,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,288,US,Kittery
Accessories,Bike Racks,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,432,US,New Hartford
Components,Bottom Brackets,Central,Michigan,David Liu,1,12/31/2013 0:00,72.894,US,Zeeland
Components,Bottom Brackets,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,145.788,US,New Hartford
Components,Bottom Brackets,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,72.894,US,Cincinnati
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,809.76,US,New Hartford
Components,Mountain Frames,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,2429.28,US,Cincinnati
Components,Mountain Frames,Central,Michigan,David Liu,1,12/31/2013 0:00,1619.52,US,Zeeland
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,809.76,US,New Hartford
Components,Mountain Frames,Central,Michigan,David Liu,1,12/31/2013 0:00,1637.4,US,Zeeland
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,2456.1,US,New Hartford
Components,Mountain Frames,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,1637.4,US,Cincinnati
Components,Pedals,Central,Michigan,David Liu,1,12/31/2013 0:00,145.782,US,Zeeland
Components,Pedals,Northeast,Indiana,Jeff Teper,1,12/31/2013 0:00,48.594,US,New Castle
Components,Pedals,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,145.782,US,New Hartford
Components,Pedals,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,48.594,US,Milford
Components,Pedals,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,194.376,US,Columbus
Components,Pedals,Northeast,New Hampshire,Michael Allen,1,12/31/2013 0:00,97.188,US,Tilton
Accessories,Hydration Packs,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,98.982,US,Kittery
Accessories,Hydration Packs,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,263.952,US,New Hartford
Components,Cranksets,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,105.294,US,New Hartford
Components,Cranksets,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,315.882,US,Cincinnati
Components,Mountain Frames,Central,Michigan,David Liu,1,12/31/2013 0:00,149.874,US,Zeeland
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,299.748,US,New Hartford
Components,Mountain Frames,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,299.748,US,Cincinnati
Components,Mountain Frames,Central,Michigan,David Liu,1,12/31/2013 0:00,599.496,US,Zeeland
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,149.874,US,New Hartford
Components,Mountain Frames,Central,Michigan,David Liu,1,12/31/2013 0:00,792.15,US,Zeeland
Components,Mountain Frames,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,158.43,US,Cincinnati
Components,Mountain Frames,Central,Michigan,David Liu,1,12/31/2013 0:00,475.29,US,Zeeland
Components,Mountain Frames,Northeast,New York,Jay Henningsen,1,12/31/2013 0:00,158.43,US,Valley Stream
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,158.43,US,New Hartford
Components,Mountain Frames,Central,Michigan,David Liu,1,12/31/2013 0:00,158.43,US,Zeeland
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,158.43,US,New Hartford
Components,Mountain Frames,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,475.29,US,Cincinnati
Components,Handlebars,Central,Michigan,David Liu,1,12/31/2013 0:00,26.724,US,Zeeland
Components,Road Frames,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,202.332,US,Milford
Components,Road Frames,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,1416.324,US,Columbus
Components,Road Frames,Northeast,Indiana,Carla Eldridge,1,12/31/2013 0:00,202.332,US,Indianapolis
Components,Road Frames,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,809.328,US,Columbus
Components,Pedals,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,24.294,US,Milford
Components,Pedals,Northeast,Indiana,John Long,1,12/31/2013 0:00,48.588,US,South Bend
Components,Pedals,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,24.294,US,Columbus
Components,Touring Frames,Central,Michigan,Ramona Antrim,1,12/31/2013 0:00,200.052,US,Saginaw
Components,Touring Frames,Central,Michigan,Ramona Antrim,1,12/31/2013 0:00,200.052,US,Saginaw
Clothing,Jerseys,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,119.976,US,Kittery
Clothing,Jerseys,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,209.958,US,New Hartford
Clothing,Jerseys,Northeast,Indiana,Jeff Teper,1,12/31/2013 0:00,29.994,US,New Castle
Clothing,Jerseys,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,269.946,US,Kittery
Clothing,Jerseys,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,119.976,US,New Hartford
Clothing,Jerseys,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,149.97,US,Kittery
Clothing,Jerseys,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,149.97,US,New Hartford
Components,Mountain Frames,Northeast,New York,Jay Henningsen,1,12/31/2013 0:00,218.454,US,Valley Stream
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,436.908,US,New Hartford
Components,Mountain Frames,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,873.816,US,New Hartford
Components,Mountain Frames,Southeast,Virginia,Doris Traube,1,12/31/2013 0:00,218.454,US,Virginia Beach
Components,Handlebars,Central,Michigan,David Liu,1,12/31/2013 0:00,74.304,US,Zeeland
Components,Handlebars,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,148.608,US,New Hartford
Components,Saddles,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,93.936,US,New Hartford
Components,Road Frames,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,713.796,US,Milford
Components,Road Frames,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,356.898,US,Milford
Components,Road Frames,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,713.796,US,Columbus
Components,Road Frames,Northeast,Connecticut,Alejandro McGuel,1,12/31/2013 0:00,356.898,US,Hamden
Components,Road Frames,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,713.796,US,Milford
Components,Road Frames,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,356.898,US,Columbus
Components,Pedals,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,74.508,US,Milford
Components,Pedals,Northeast,Indiana,Carla Eldridge,1,12/31/2013 0:00,74.508,US,Indianapolis
Components,Pedals,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,74.508,US,Columbus
Components,Pedals,Northeast,New Hampshire,Michael Allen,1,12/31/2013 0:00,37.254,US,Tilton
Bikes,Mountain Bikes,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,2753.988,US,New Hartford
Bikes,Mountain Bikes,Central,Michigan,David Liu,1,12/31/2013 0:00,1376.994,US,Zeeland
Bikes,Mountain Bikes,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,1376.994,US,New Hartford
Bikes,Mountain Bikes,Central,Michigan,David Liu,1,12/31/2013 0:00,2753.988,US,Zeeland
Bikes,Mountain Bikes,Central,Michigan,David Liu,1,12/31/2013 0:00,2783.988,US,Zeeland
Bikes,Mountain Bikes,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,2783.988,US,New Hartford
Bikes,Mountain Bikes,Central,Michigan,David Liu,1,12/31/2013 0:00,1391.994,US,Zeeland
Bikes,Mountain Bikes,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,4175.982,US,New Hartford
Bikes,Mountain Bikes,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,1391.994,US,Cincinnati
Bikes,Mountain Bikes,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,2783.988,US,New Hartford
Bikes,Mountain Bikes,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,1391.994,US,Cincinnati
Bikes,Mountain Bikes,Central,Michigan,Jo Brown,1,12/31/2013 0:00,338.994,US,Detroit
Bikes,Mountain Bikes,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,338.994,US,New Hartford
Bikes,Mountain Bikes,Northeast,Ohio,Shelly Szymanski,1,12/31/2013 0:00,338.994,US,Cincinnati
Accessories,Tires and Tubes,Central,Michigan,Ramona Antrim,1,12/31/2013 0:00,4.122,US,Saginaw
Clothing,Socks,Central,Michigan,Marlin Coriell,1,12/31/2013 0:00,53.94,US,Saginaw
Clothing,Socks,Northeast,Ohio,DeeDee Cameron,1,12/31/2013 0:00,26.97,US,Cincinnati
Clothing,Socks,Northeast,Ohio,Steve Carnes,1,12/31/2013 0:00,10.788,US,Oberlin
Clothing,Socks,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,16.182,US,Burbank
Clothing,Socks,Central,Michigan,Marlin Coriell,1,12/31/2013 0:00,16.182,US,Saginaw
Clothing,Socks,Northeast,Ohio,DeeDee Cameron,1,12/31/2013 0:00,5.394,US,Cincinnati
Clothing,Socks,Northeast,Ohio,Steve Carnes,1,12/31/2013 0:00,10.788,US,Oberlin
Clothing,Socks,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,16.182,US,Burbank
Bikes,Road Bikes,Central,Michigan,Paul Fulton,1,12/31/2013 0:00,1466.01,US,Monroe
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,1466.01,US,Milford
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,5864.04,US,Columbus
Bikes,Road Bikes,Northeast,New Hampshire,Michael Allen,1,12/31/2013 0:00,1466.01,US,Tilton
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,2932.02,US,Milford
Bikes,Road Bikes,Northeast,Indiana,Carla Eldridge,1,12/31/2013 0:00,2932.02,US,Indianapolis
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,1466.01,US,Columbus
Bikes,Road Bikes,Central,Michigan,Marlin Coriell,1,12/31/2013 0:00,3061.782,US,Saginaw
Bikes,Road Bikes,Northeast,Massachusetts,Aaron Con,1,12/31/2013 0:00,1020.594,US,Randolph
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,4082.376,US,Milford
Bikes,Road Bikes,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,2041.188,US,Kittery
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,5102.97,US,Columbus
Bikes,Road Bikes,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,6123.564,US,Burbank
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,2041.188,US,Milford
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,3061.782,US,Columbus
Bikes,Road Bikes,Central,Michigan,Marlin Coriell,1,12/31/2013 0:00,6123.564,US,Saginaw
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,2041.188,US,Milford
Bikes,Road Bikes,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,4082.376,US,Kittery
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,2041.188,US,Columbus
Bikes,Road Bikes,Northeast,Ohio,Steve Carnes,1,12/31/2013 0:00,4082.376,US,Oberlin
Bikes,Road Bikes,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,4082.376,US,Burbank
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,1344.588,US,Milford
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,1344.588,US,Columbus
Bikes,Road Bikes,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,2016.882,US,Burbank
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,672.294,US,Milford
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,1344.588,US,Columbus
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,2016.882,US,Milford
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,672.294,US,Columbus
Bikes,Road Bikes,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,1344.588,US,Burbank
Bikes,Road Bikes,Central,Michigan,Marlin Coriell,1,12/31/2013 0:00,323.994,US,Saginaw
Bikes,Road Bikes,Northeast,Massachusetts,Aaron Con,1,12/31/2013 0:00,323.994,US,Randolph
Bikes,Road Bikes,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,1295.976,US,Kittery
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,1619.97,US,Columbus
Bikes,Road Bikes,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,2915.946,US,Burbank
Bikes,Road Bikes,Central,Michigan,Marlin Coriell,1,12/31/2013 0:00,323.994,US,Saginaw
Bikes,Road Bikes,Northeast,Connecticut,Bernard Duerr,1,12/31/2013 0:00,971.982,US,Milford
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,647.988,US,Columbus
Bikes,Road Bikes,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,971.982,US,Burbank
Bikes,Road Bikes,Northeast,Indiana,Carla Eldridge,1,12/31/2013 0:00,647.988,US,Indianapolis
Bikes,Road Bikes,Northeast,Ohio,Karel Bates,1,12/31/2013 0:00,323.994,US,Columbus
Clothing,Jerseys,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,129.576,US,Kittery
Clothing,Jerseys,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,323.94,US,New Hartford
Clothing,Jerseys,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,291.546,US,Kittery
Clothing,Jerseys,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,64.788,US,New Hartford
Clothing,Jerseys,Central,Michigan,Paul Fulton,1,12/31/2013 0:00,64.788,US,Monroe
Clothing,Jerseys,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,194.364,US,Kittery
Clothing,Jerseys,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,226.758,US,New Hartford
Clothing,Jerseys,Northeast,Ohio,Tosh Meston,1,12/31/2013 0:00,64.788,US,Burbank
Accessories,Helmets,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,125.964,US,Kittery
Accessories,Helmets,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,41.988,US,New Hartford
Accessories,Helmets,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,125.964,US,Kittery
Accessories,Helmets,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,83.976,US,New Hartford
Accessories,Helmets,Northeast,New Hampshire,Michael Allen,1,12/31/2013 0:00,62.982,US,Tilton
Accessories,Helmets,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,62.982,US,Kittery
Accessories,Helmets,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,62.982,US,New Hartford
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,2860.884,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,4291.326,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,2860.884,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,1430.442,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,2186.73,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,2186.73,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,890.82,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,445.41,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,1781.64,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,1781.64,US,Buffalo
Bikes,Touring Bikes,Northeast,New York,Gary Meyerhoff,1,12/31/2013 0:00,445.41,US,Buffalo
Accessories,Bottles and Cages,Northeast,Maine,Judy Lew,1,12/31/2013 0:00,11.976,US,Kittery
Accessories,Bottles and Cages,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,20.958,US,New Hartford
Clothing,Shorts,Central,Michigan,David Liu,1,12/31/2013 0:00,83.988,US,Zeeland
Clothing,Shorts,Central,Michigan,Grant Culbertson,1,12/31/2013 0:00,41.994,US,Madison Heights
Clothing,Shorts,Northeast,Ohio,James Fine,1,12/31/2013 0:00,41.994,US,Holland
Clothing,Shorts,Northeast,New York,Jay Henningsen,1,12/31/2013 0:00,83.988,US,Valley Stream
Clothing,Shorts,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,41.994,US,New Hartford
Clothing,Shorts,Central,Michigan,David Liu,1,12/31/2013 0:00,167.976,US,Zeeland
Clothing,Shorts,Northeast,New York,Jay Henningsen,1,12/31/2013 0:00,419.94,US,Valley Stream
Clothing,Shorts,Northeast,New York,Katie McAskill-White,1,12/31/2013 0:00,41.994,US,New Hartford
Clothing,Caps,Central,Michigan,Diane Krane,1,1/29/2014 0:00,16.182,US,Novi
Clothing,Caps,Northeast,Ohio,Mason Bendixen,1,1/29/2014 0:00,10.788,US,Mentor
Clothing,Caps,Northeast,New York,Reed Koch,1,1/29/2014 0:00,37.758,US,Lake George
Clothing,Caps,Northeast,New York,Richard Lum,1,1/29/2014 0:00,26.97,US,Melville
Clothing,Caps,Southeast,Virginia,Helen Dennis,1,1/29/2014 0:00,21.576,US,Chantilly
Accessories,Cleaners,Northeast,Ohio,Mason Bendixen,1,1/29/2014 0:00,14.31,US,Mentor
Accessories,Cleaners,Northeast,New York,Reed Koch,1,1/29/2014 0:00,49.70658,US,Lake George
Accessories,Cleaners,Northeast,New York,Richard Lum,1,1/29/2014 0:00,9.54,US,Melville
Accessories,Cleaners,Southeast,Virginia,Helen Dennis,1,1/29/2014 0:00,19.08,US,Chantilly
Components,Chains,Northeast,Ohio,Mason Bendixen,1,1/29/2014 0:00,24.288,US,Mentor
Components,Chains,Northeast,New York,Reed Koch,1,1/29/2014 0:00,12.144,US,Lake George
Clothing,Vests,Northeast,Indiana,Fran Highfill,1,1/29/2014 0:00,38.1,US,Logansport
Clothing,Vests,Northeast,Ohio,Mason Bendixen,1,1/29/2014 0:00,38.1,US,Mentor
Clothing,Vests,Northeast,New York,Reed Koch,1,1/29/2014 0:00,38.1,US,Lake George
Clothing,Vests,Northeast,New York,Richard Lum,1,1/29/2014 0:00,152.4,US,Melville
Clothing,Vests,Southeast,Virginia,Helen Dennis,1,1/29/2014 0:00,190.5,US,Chantilly
Clothing,Vests,Central,Michigan,Diane Krane,1,1/29/2014 0:00,114.3,US,Novi
Clothing,Vests,Northeast,Connecticut,Kevin Browne,1,1/29/2014 0:00,114.3,US,Waterbury
Clothing,Vests,Northeast,Ohio,Mason Bendixen,1,1/29/2014 0:00,152.4,US,Mentor
Clothing,Vests,Northeast,New York,Reed Koch,1,1/29/2014 0:00,152.4,US,Lake George
Clothing,Vests,Northeast,New York,Richard Lum,1,1/29/2014 0:00,381,US,Melville
Clothing,Vests,Southeast,Virginia,Helen Dennis,1,1/29/2014 0:00,433.1208,US,Chantilly
Components,Brakes,Northeast,New York,Reed Koch,1,1/29/2014 0:00,191.7,US,Lake George
Components,Derailleurs,Northeast,Ohio,Mason Bendixen,1,1/29/2014 0:00,54.894,US,Mentor
